group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
access-broad-from-bytes,parsed,30,,,1420648.0,ns,3
access-broad-from-bytes,parsed,30,,,2789420.0,ns,6
access-broad-from-bytes,parsed,30,,,4195743.0,ns,9
access-broad-from-bytes,parsed,30,,,5719323.0,ns,12
access-broad-from-bytes,parsed,30,,,7113222.0,ns,15
access-broad-from-bytes,parsed,30,,,8385956.0,ns,18
access-broad-from-bytes,parsed,30,,,9797464.0,ns,21
access-broad-from-bytes,parsed,30,,,11067170.0,ns,24
access-broad-from-bytes,parsed,30,,,12623077.0,ns,27
access-broad-from-bytes,parsed,30,,,13786253.0,ns,30
access-broad-from-bytes,parsed,30,,,15211649.0,ns,33
access-broad-from-bytes,parsed,30,,,16777261.0,ns,36
access-broad-from-bytes,parsed,30,,,18159402.0,ns,39
access-broad-from-bytes,parsed,30,,,19356697.0,ns,42
access-broad-from-bytes,parsed,30,,,20872448.0,ns,45
access-broad-from-bytes,parsed,30,,,22379807.0,ns,48
access-broad-from-bytes,parsed,30,,,23691955.0,ns,51
access-broad-from-bytes,parsed,30,,,25204927.0,ns,54
access-broad-from-bytes,parsed,30,,,26646871.0,ns,57
access-broad-from-bytes,parsed,30,,,28128053.0,ns,60
access-broad-from-bytes,parsed,30,,,29153298.0,ns,63
access-broad-from-bytes,parsed,30,,,30415928.0,ns,66
access-broad-from-bytes,parsed,30,,,31863311.0,ns,69
access-broad-from-bytes,parsed,30,,,33361113.0,ns,72
access-broad-from-bytes,parsed,30,,,34688260.0,ns,75
access-broad-from-bytes,parsed,30,,,36003670.0,ns,78
access-broad-from-bytes,parsed,30,,,37669731.0,ns,81
access-broad-from-bytes,parsed,30,,,38722951.0,ns,84
access-broad-from-bytes,parsed,30,,,40520762.0,ns,87
access-broad-from-bytes,parsed,30,,,41976419.0,ns,90
access-broad-from-bytes,parsed,30,,,43283324.0,ns,93
access-broad-from-bytes,parsed,30,,,44602453.0,ns,96
access-broad-from-bytes,parsed,30,,,45961933.0,ns,99
access-broad-from-bytes,parsed,30,,,47399508.0,ns,102
access-broad-from-bytes,parsed,30,,,48689144.0,ns,105
access-broad-from-bytes,parsed,30,,,50118248.0,ns,108
access-broad-from-bytes,parsed,30,,,51579289.0,ns,111
access-broad-from-bytes,parsed,30,,,52893877.0,ns,114
access-broad-from-bytes,parsed,30,,,54588164.0,ns,117
access-broad-from-bytes,parsed,30,,,56724387.0,ns,120
access-broad-from-bytes,parsed,30,,,57525742.0,ns,123
access-broad-from-bytes,parsed,30,,,58808160.0,ns,126
access-broad-from-bytes,parsed,30,,,60915562.0,ns,129
access-broad-from-bytes,parsed,30,,,61536331.0,ns,132
access-broad-from-bytes,parsed,30,,,62967953.0,ns,135
access-broad-from-bytes,parsed,30,,,64513419.0,ns,138
access-broad-from-bytes,parsed,30,,,66095723.0,ns,141
access-broad-from-bytes,parsed,30,,,67912293.0,ns,144
access-broad-from-bytes,parsed,30,,,68898433.0,ns,147
access-broad-from-bytes,parsed,30,,,70498286.0,ns,150
access-broad-from-bytes,parsed,30,,,71244829.0,ns,153
access-broad-from-bytes,parsed,30,,,72425166.0,ns,156
access-broad-from-bytes,parsed,30,,,74394899.0,ns,159
access-broad-from-bytes,parsed,30,,,75250270.0,ns,162
access-broad-from-bytes,parsed,30,,,76887005.0,ns,165
access-broad-from-bytes,parsed,30,,,78646975.0,ns,168
access-broad-from-bytes,parsed,30,,,80514394.0,ns,171
access-broad-from-bytes,parsed,30,,,81623179.0,ns,174
access-broad-from-bytes,parsed,30,,,82990553.0,ns,177
access-broad-from-bytes,parsed,30,,,84578097.0,ns,180
access-broad-from-bytes,parsed,30,,,86333705.0,ns,183
access-broad-from-bytes,parsed,30,,,87316875.0,ns,186
access-broad-from-bytes,parsed,30,,,88327643.0,ns,189
access-broad-from-bytes,parsed,30,,,89940882.0,ns,192
access-broad-from-bytes,parsed,30,,,91451599.0,ns,195
access-broad-from-bytes,parsed,30,,,92719498.0,ns,198
access-broad-from-bytes,parsed,30,,,94241207.0,ns,201
access-broad-from-bytes,parsed,30,,,96195425.0,ns,204
access-broad-from-bytes,parsed,30,,,97511519.0,ns,207
access-broad-from-bytes,parsed,30,,,98891780.0,ns,210
access-broad-from-bytes,parsed,30,,,100378307.0,ns,213
access-broad-from-bytes,parsed,30,,,102543317.0,ns,216
access-broad-from-bytes,parsed,30,,,103415331.0,ns,219
access-broad-from-bytes,parsed,30,,,104899661.0,ns,222
access-broad-from-bytes,parsed,30,,,106234480.0,ns,225
access-broad-from-bytes,parsed,30,,,107310170.0,ns,228
access-broad-from-bytes,parsed,30,,,109121422.0,ns,231
access-broad-from-bytes,parsed,30,,,110196668.0,ns,234
access-broad-from-bytes,parsed,30,,,111030347.0,ns,237
access-broad-from-bytes,parsed,30,,,112269527.0,ns,240
access-broad-from-bytes,parsed,30,,,114493821.0,ns,243
access-broad-from-bytes,parsed,30,,,114970443.0,ns,246
access-broad-from-bytes,parsed,30,,,116681284.0,ns,249
access-broad-from-bytes,parsed,30,,,117444253.0,ns,252
access-broad-from-bytes,parsed,30,,,118507047.0,ns,255
access-broad-from-bytes,parsed,30,,,119839590.0,ns,258
access-broad-from-bytes,parsed,30,,,121935219.0,ns,261
access-broad-from-bytes,parsed,30,,,123212684.0,ns,264
access-broad-from-bytes,parsed,30,,,124029986.0,ns,267
access-broad-from-bytes,parsed,30,,,125496302.0,ns,270
access-broad-from-bytes,parsed,30,,,126534276.0,ns,273
access-broad-from-bytes,parsed,30,,,127966739.0,ns,276
access-broad-from-bytes,parsed,30,,,129602809.0,ns,279
access-broad-from-bytes,parsed,30,,,131087341.0,ns,282
access-broad-from-bytes,parsed,30,,,132829830.0,ns,285
access-broad-from-bytes,parsed,30,,,134055441.0,ns,288
access-broad-from-bytes,parsed,30,,,135682898.0,ns,291
access-broad-from-bytes,parsed,30,,,137023338.0,ns,294
access-broad-from-bytes,parsed,30,,,159730817.0,ns,297
access-broad-from-bytes,parsed,30,,,140843354.0,ns,300
