group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
access-deep-from-type,parsed,10,,,964807.0,ns,229
access-deep-from-type,parsed,10,,,1920958.0,ns,458
access-deep-from-type,parsed,10,,,2959324.0,ns,687
access-deep-from-type,parsed,10,,,3950543.0,ns,916
access-deep-from-type,parsed,10,,,5017456.0,ns,1145
access-deep-from-type,parsed,10,,,6071359.0,ns,1374
access-deep-from-type,parsed,10,,,6874993.0,ns,1603
access-deep-from-type,parsed,10,,,7840371.0,ns,1832
access-deep-from-type,parsed,10,,,8905107.0,ns,2061
access-deep-from-type,parsed,10,,,9859608.0,ns,2290
access-deep-from-type,parsed,10,,,10861705.0,ns,2519
access-deep-from-type,parsed,10,,,11771411.0,ns,2748
access-deep-from-type,parsed,10,,,12783083.0,ns,2977
access-deep-from-type,parsed,10,,,13798611.0,ns,3206
access-deep-from-type,parsed,10,,,14668719.0,ns,3435
access-deep-from-type,parsed,10,,,15791130.0,ns,3664
access-deep-from-type,parsed,10,,,16711804.0,ns,3893
access-deep-from-type,parsed,10,,,17712872.0,ns,4122
access-deep-from-type,parsed,10,,,18805798.0,ns,4351
access-deep-from-type,parsed,10,,,19986706.0,ns,4580
access-deep-from-type,parsed,10,,,20481469.0,ns,4809
access-deep-from-type,parsed,10,,,21669430.0,ns,5038
access-deep-from-type,parsed,10,,,22663150.0,ns,5267
access-deep-from-type,parsed,10,,,23628251.0,ns,5496
access-deep-from-type,parsed,10,,,24770812.0,ns,5725
access-deep-from-type,parsed,10,,,25633028.0,ns,5954
access-deep-from-type,parsed,10,,,26603422.0,ns,6183
access-deep-from-type,parsed,10,,,27634129.0,ns,6412
access-deep-from-type,parsed,10,,,28711234.0,ns,6641
access-deep-from-type,parsed,10,,,29695201.0,ns,6870
access-deep-from-type,parsed,10,,,30596092.0,ns,7099
access-deep-from-type,parsed,10,,,31370535.0,ns,7328
access-deep-from-type,parsed,10,,,32618778.0,ns,7557
access-deep-from-type,parsed,10,,,33331884.0,ns,7786
access-deep-from-type,parsed,10,,,34383646.0,ns,8015
access-deep-from-type,parsed,10,,,35307165.0,ns,8244
access-deep-from-type,parsed,10,,,37026136.0,ns,8473
access-deep-from-type,parsed,10,,,37574899.0,ns,8702
access-deep-from-type,parsed,10,,,38156237.0,ns,8931
access-deep-from-type,parsed,10,,,39439699.0,ns,9160
access-deep-from-type,parsed,10,,,40507691.0,ns,9389
access-deep-from-type,parsed,10,,,41409474.0,ns,9618
access-deep-from-type,parsed,10,,,42424355.0,ns,9847
access-deep-from-type,parsed,10,,,43325603.0,ns,10076
access-deep-from-type,parsed,10,,,44270204.0,ns,10305
access-deep-from-type,parsed,10,,,45488919.0,ns,10534
access-deep-from-type,parsed,10,,,46337021.0,ns,10763
access-deep-from-type,parsed,10,,,47356994.0,ns,10992
access-deep-from-type,parsed,10,,,48515852.0,ns,11221
access-deep-from-type,parsed,10,,,49255407.0,ns,11450
access-deep-from-type,parsed,10,,,50285796.0,ns,11679
access-deep-from-type,parsed,10,,,51274956.0,ns,11908
access-deep-from-type,parsed,10,,,52531619.0,ns,12137
access-deep-from-type,parsed,10,,,53142340.0,ns,12366
access-deep-from-type,parsed,10,,,54121487.0,ns,12595
access-deep-from-type,parsed,10,,,55247126.0,ns,12824
access-deep-from-type,parsed,10,,,56072693.0,ns,13053
access-deep-from-type,parsed,10,,,56927078.0,ns,13282
access-deep-from-type,parsed,10,,,58815836.0,ns,13511
access-deep-from-type,parsed,10,,,59199854.0,ns,13740
access-deep-from-type,parsed,10,,,60156390.0,ns,13969
access-deep-from-type,parsed,10,,,60913990.0,ns,14198
access-deep-from-type,parsed,10,,,61849564.0,ns,14427
access-deep-from-type,parsed,10,,,63095886.0,ns,14656
access-deep-from-type,parsed,10,,,64017957.0,ns,14885
access-deep-from-type,parsed,10,,,64780390.0,ns,15114
access-deep-from-type,parsed,10,,,65963683.0,ns,15343
access-deep-from-type,parsed,10,,,66908892.0,ns,15572
access-deep-from-type,parsed,10,,,68203854.0,ns,15801
access-deep-from-type,parsed,10,,,68550365.0,ns,16030
access-deep-from-type,parsed,10,,,69937759.0,ns,16259
access-deep-from-type,parsed,10,,,70574704.0,ns,16488
access-deep-from-type,parsed,10,,,71624084.0,ns,16717
access-deep-from-type,parsed,10,,,73222522.0,ns,16946
