group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
access-broad-from-type,raw,50,,,1281893.0,ns,1
access-broad-from-type,raw,50,,,2547630.0,ns,2
access-broad-from-type,raw,50,,,3747785.0,ns,3
access-broad-from-type,raw,50,,,6104064.0,ns,4
access-broad-from-type,raw,50,,,6469511.0,ns,5
access-broad-from-type,raw,50,,,7548215.0,ns,6
access-broad-from-type,raw,50,,,8829073.0,ns,7
access-broad-from-type,raw,50,,,9827809.0,ns,8
access-broad-from-type,raw,50,,,11012769.0,ns,9
access-broad-from-type,raw,50,,,12335258.0,ns,10
access-broad-from-type,raw,50,,,13544572.0,ns,11
access-broad-from-type,raw,50,,,14898426.0,ns,12
access-broad-from-type,raw,50,,,16031713.0,ns,13
access-broad-from-type,raw,50,,,17363366.0,ns,14
access-broad-from-type,raw,50,,,18710106.0,ns,15
access-broad-from-type,raw,50,,,19864387.0,ns,16
access-broad-from-type,raw,50,,,21002039.0,ns,17
access-broad-from-type,raw,50,,,22165244.0,ns,18
access-broad-from-type,raw,50,,,23135993.0,ns,19
access-broad-from-type,raw,50,,,24819709.0,ns,20
access-broad-from-type,raw,50,,,25697036.0,ns,21
access-broad-from-type,raw,50,,,27402057.0,ns,22
access-broad-from-type,raw,50,,,28584674.0,ns,23
access-broad-from-type,raw,50,,,29042041.0,ns,24
access-broad-from-type,raw,50,,,30709407.0,ns,25
access-broad-from-type,raw,50,,,31949955.0,ns,26
access-broad-from-type,raw,50,,,33260805.0,ns,27
access-broad-from-type,raw,50,,,34216741.0,ns,28
access-broad-from-type,raw,50,,,35746019.0,ns,29
access-broad-from-type,raw,50,,,37187827.0,ns,30
access-broad-from-type,raw,50,,,38083075.0,ns,31
access-broad-from-type,raw,50,,,39104720.0,ns,32
access-broad-from-type,raw,50,,,40236724.0,ns,33
access-broad-from-type,raw,50,,,48013864.0,ns,34
access-broad-from-type,raw,50,,,42995830.0,ns,35
access-broad-from-type,raw,50,,,44988571.0,ns,36
access-broad-from-type,raw,50,,,45669568.0,ns,37
access-broad-from-type,raw,50,,,46799806.0,ns,38
access-broad-from-type,raw,50,,,47698552.0,ns,39
access-broad-from-type,raw,50,,,49140835.0,ns,40
access-broad-from-type,raw,50,,,50409757.0,ns,41
access-broad-from-type,raw,50,,,52091528.0,ns,42
access-broad-from-type,raw,50,,,54027236.0,ns,43
access-broad-from-type,raw,50,,,54098214.0,ns,44
access-broad-from-type,raw,50,,,55120433.0,ns,45
access-broad-from-type,raw,50,,,56790436.0,ns,46
access-broad-from-type,raw,50,,,57632252.0,ns,47
access-broad-from-type,raw,50,,,58830371.0,ns,48
access-broad-from-type,raw,50,,,59838044.0,ns,49
access-broad-from-type,raw,50,,,60722281.0,ns,50
access-broad-from-type,raw,50,,,62756343.0,ns,51
access-broad-from-type,raw,50,,,63679718.0,ns,52
access-broad-from-type,raw,50,,,64808740.0,ns,53
access-broad-from-type,raw,50,,,66447415.0,ns,54
access-broad-from-type,raw,50,,,67488454.0,ns,55
access-broad-from-type,raw,50,,,68807590.0,ns,56
access-broad-from-type,raw,50,,,69643887.0,ns,57
access-broad-from-type,raw,50,,,70729748.0,ns,58
access-broad-from-type,raw,50,,,72993325.0,ns,59
access-broad-from-type,raw,50,,,73368167.0,ns,60
access-broad-from-type,raw,50,,,74404553.0,ns,61
access-broad-from-type,raw,50,,,75467162.0,ns,62
access-broad-from-type,raw,50,,,107373094.0,ns,63
access-broad-from-type,raw,50,,,80159633.0,ns,64
access-broad-from-type,raw,50,,,79878062.0,ns,65
access-broad-from-type,raw,50,,,81371735.0,ns,66
access-broad-from-type,raw,50,,,81935983.0,ns,67
access-broad-from-type,raw,50,,,83540207.0,ns,68
access-broad-from-type,raw,50,,,84486758.0,ns,69
access-broad-from-type,raw,50,,,85868764.0,ns,70
access-broad-from-type,raw,50,,,87377962.0,ns,71
access-broad-from-type,raw,50,,,87482597.0,ns,72
access-broad-from-type,raw,50,,,88401984.0,ns,73
access-broad-from-type,raw,50,,,89603077.0,ns,74
access-broad-from-type,raw,50,,,90596850.0,ns,75
access-broad-from-type,raw,50,,,92081529.0,ns,76
access-broad-from-type,raw,50,,,93661984.0,ns,77
access-broad-from-type,raw,50,,,94215490.0,ns,78
access-broad-from-type,raw,50,,,95757992.0,ns,79
access-broad-from-type,raw,50,,,96898200.0,ns,80
access-broad-from-type,raw,50,,,98486676.0,ns,81
access-broad-from-type,raw,50,,,100058631.0,ns,82
access-broad-from-type,raw,50,,,100467189.0,ns,83
access-broad-from-type,raw,50,,,101754436.0,ns,84
access-broad-from-type,raw,50,,,103065428.0,ns,85
access-broad-from-type,raw,50,,,104786679.0,ns,86
access-broad-from-type,raw,50,,,105344044.0,ns,87
access-broad-from-type,raw,50,,,107187756.0,ns,88
access-broad-from-type,raw,50,,,107858052.0,ns,89
access-broad-from-type,raw,50,,,108942754.0,ns,90
access-broad-from-type,raw,50,,,110590795.0,ns,91
access-broad-from-type,raw,50,,,111106123.0,ns,92
access-broad-from-type,raw,50,,,112602455.0,ns,93
access-broad-from-type,raw,50,,,113572751.0,ns,94
access-broad-from-type,raw,50,,,114708024.0,ns,95
access-broad-from-type,raw,50,,,116091073.0,ns,96
access-broad-from-type,raw,50,,,117908001.0,ns,97
access-broad-from-type,raw,50,,,118361323.0,ns,98
access-broad-from-type,raw,50,,,120209175.0,ns,99
access-broad-from-type,raw,50,,,121937306.0,ns,100
