group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
access-deep-from-bytes,parsed,100,,,1042686.0,ns,17
access-deep-from-bytes,parsed,100,,,2102673.0,ns,34
access-deep-from-bytes,parsed,100,,,3046860.0,ns,51
access-deep-from-bytes,parsed,100,,,4025232.0,ns,68
access-deep-from-bytes,parsed,100,,,5292096.0,ns,85
access-deep-from-bytes,parsed,100,,,6142691.0,ns,102
access-deep-from-bytes,parsed,100,,,7406568.0,ns,119
access-deep-from-bytes,parsed,100,,,8164969.0,ns,136
access-deep-from-bytes,parsed,100,,,9290079.0,ns,153
access-deep-from-bytes,parsed,100,,,10049928.0,ns,170
access-deep-from-bytes,parsed,100,,,10994863.0,ns,187
access-deep-from-bytes,parsed,100,,,12015055.0,ns,204
access-deep-from-bytes,parsed,100,,,13096820.0,ns,221
access-deep-from-bytes,parsed,100,,,13921340.0,ns,238
access-deep-from-bytes,parsed,100,,,14945477.0,ns,255
access-deep-from-bytes,parsed,100,,,15714163.0,ns,272
access-deep-from-bytes,parsed,100,,,16859698.0,ns,289
access-deep-from-bytes,parsed,100,,,17905671.0,ns,306
access-deep-from-bytes,parsed,100,,,18738656.0,ns,323
access-deep-from-bytes,parsed,100,,,19895858.0,ns,340
access-deep-from-bytes,parsed,100,,,20721733.0,ns,357
access-deep-from-bytes,parsed,100,,,21664464.0,ns,374
access-deep-from-bytes,parsed,100,,,22703703.0,ns,391
access-deep-from-bytes,parsed,100,,,24135739.0,ns,408
access-deep-from-bytes,parsed,100,,,24723074.0,ns,425
access-deep-from-bytes,parsed,100,,,25727116.0,ns,442
access-deep-from-bytes,parsed,100,,,26777946.0,ns,459
access-deep-from-bytes,parsed,100,,,27707931.0,ns,476
access-deep-from-bytes,parsed,100,,,29045834.0,ns,493
access-deep-from-bytes,parsed,100,,,29560600.0,ns,510
access-deep-from-bytes,parsed,100,,,30951684.0,ns,527
access-deep-from-bytes,parsed,100,,,31585911.0,ns,544
access-deep-from-bytes,parsed,100,,,32520520.0,ns,561
access-deep-from-bytes,parsed,100,,,33737400.0,ns,578
access-deep-from-bytes,parsed,100,,,34706331.0,ns,595
access-deep-from-bytes,parsed,100,,,35539996.0,ns,612
access-deep-from-bytes,parsed,100,,,36805726.0,ns,629
access-deep-from-bytes,parsed,100,,,37592584.0,ns,646
access-deep-from-bytes,parsed,100,,,38743474.0,ns,663
access-deep-from-bytes,parsed,100,,,39610523.0,ns,680
access-deep-from-bytes,parsed,100,,,40623392.0,ns,697
access-deep-from-bytes,parsed,100,,,41634370.0,ns,714
access-deep-from-bytes,parsed,100,,,43280535.0,ns,731
access-deep-from-bytes,parsed,100,,,43618614.0,ns,748
access-deep-from-bytes,parsed,100,,,44439805.0,ns,765
access-deep-from-bytes,parsed,100,,,45639221.0,ns,782
access-deep-from-bytes,parsed,100,,,46537842.0,ns,799
access-deep-from-bytes,parsed,100,,,47543340.0,ns,816
access-deep-from-bytes,parsed,100,,,48226690.0,ns,833
access-deep-from-bytes,parsed,100,,,49507215.0,ns,850
access-deep-from-bytes,parsed,100,,,50431687.0,ns,867
access-deep-from-bytes,parsed,100,,,51984021.0,ns,884
access-deep-from-bytes,parsed,100,,,52295455.0,ns,901
access-deep-from-bytes,parsed,100,,,53473126.0,ns,918
