group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
access-broad-from-bytes,raw,10,,,1069613.0,ns,4
access-broad-from-bytes,raw,10,,,2147597.0,ns,8
access-broad-from-bytes,raw,10,,,3200035.0,ns,12
access-broad-from-bytes,raw,10,,,4376881.0,ns,16
access-broad-from-bytes,raw,10,,,5271596.0,ns,20
access-broad-from-bytes,raw,10,,,6408827.0,ns,24
access-broad-from-bytes,raw,10,,,7517465.0,ns,28
access-broad-from-bytes,raw,10,,,8524463.0,ns,32
access-broad-from-bytes,raw,10,,,9579889.0,ns,36
access-broad-from-bytes,raw,10,,,10710733.0,ns,40
access-broad-from-bytes,raw,10,,,11749129.0,ns,44
access-broad-from-bytes,raw,10,,,12833930.0,ns,48
access-broad-from-bytes,raw,10,,,13846247.0,ns,52
access-broad-from-bytes,raw,10,,,14910893.0,ns,56
access-broad-from-bytes,raw,10,,,15948109.0,ns,60
access-broad-from-bytes,raw,10,,,17059569.0,ns,64
access-broad-from-bytes,raw,10,,,18209432.0,ns,68
access-broad-from-bytes,raw,10,,,19199222.0,ns,72
access-broad-from-bytes,raw,10,,,20312644.0,ns,76
access-broad-from-bytes,raw,10,,,21320282.0,ns,80
access-broad-from-bytes,raw,10,,,22443074.0,ns,84
access-broad-from-bytes,raw,10,,,23421706.0,ns,88
access-broad-from-bytes,raw,10,,,24951587.0,ns,92
access-broad-from-bytes,raw,10,,,25742097.0,ns,96
access-broad-from-bytes,raw,10,,,26659619.0,ns,100
access-broad-from-bytes,raw,10,,,27754699.0,ns,104
access-broad-from-bytes,raw,10,,,29299961.0,ns,108
access-broad-from-bytes,raw,10,,,29905484.0,ns,112
access-broad-from-bytes,raw,10,,,30828987.0,ns,116
access-broad-from-bytes,raw,10,,,32064860.0,ns,120
access-broad-from-bytes,raw,10,,,33169206.0,ns,124
access-broad-from-bytes,raw,10,,,34192274.0,ns,128
access-broad-from-bytes,raw,10,,,35428040.0,ns,132
access-broad-from-bytes,raw,10,,,36481623.0,ns,136
access-broad-from-bytes,raw,10,,,37463130.0,ns,140
access-broad-from-bytes,raw,10,,,38434682.0,ns,144
access-broad-from-bytes,raw,10,,,39702533.0,ns,148
access-broad-from-bytes,raw,10,,,40990605.0,ns,152
access-broad-from-bytes,raw,10,,,41621622.0,ns,156
access-broad-from-bytes,raw,10,,,42573877.0,ns,160
access-broad-from-bytes,raw,10,,,43778454.0,ns,164
access-broad-from-bytes,raw,10,,,44873021.0,ns,168
access-broad-from-bytes,raw,10,,,46112506.0,ns,172
access-broad-from-bytes,raw,10,,,46985085.0,ns,176
access-broad-from-bytes,raw,10,,,48926944.0,ns,180
access-broad-from-bytes,raw,10,,,49265967.0,ns,184
access-broad-from-bytes,raw,10,,,49668714.0,ns,188
access-broad-from-bytes,raw,10,,,51089503.0,ns,192
access-broad-from-bytes,raw,10,,,52160651.0,ns,196
access-broad-from-bytes,raw,10,,,53056755.0,ns,200
access-broad-from-bytes,raw,10,,,54249805.0,ns,204
access-broad-from-bytes,raw,10,,,55213452.0,ns,208
access-broad-from-bytes,raw,10,,,56412236.0,ns,212
access-broad-from-bytes,raw,10,,,57350126.0,ns,216
access-broad-from-bytes,raw,10,,,59010494.0,ns,220
access-broad-from-bytes,raw,10,,,59836721.0,ns,224
access-broad-from-bytes,raw,10,,,61006232.0,ns,228
access-broad-from-bytes,raw,10,,,61530303.0,ns,232
access-broad-from-bytes,raw,10,,,62842994.0,ns,236
access-broad-from-bytes,raw,10,,,64005278.0,ns,240
access-broad-from-bytes,raw,10,,,65209385.0,ns,244
access-broad-from-bytes,raw,10,,,66770159.0,ns,248
access-broad-from-bytes,raw,10,,,67281279.0,ns,252
access-broad-from-bytes,raw,10,,,68415874.0,ns,256
access-broad-from-bytes,raw,10,,,69417957.0,ns,260
access-broad-from-bytes,raw,10,,,70327127.0,ns,264
access-broad-from-bytes,raw,10,,,71421077.0,ns,268
access-broad-from-bytes,raw,10,,,72435668.0,ns,272
access-broad-from-bytes,raw,10,,,73401074.0,ns,276
access-broad-from-bytes,raw,10,,,74610671.0,ns,280
access-broad-from-bytes,raw,10,,,75668516.0,ns,284
access-broad-from-bytes,raw,10,,,76296259.0,ns,288
access-broad-from-bytes,raw,10,,,77420839.0,ns,292
access-broad-from-bytes,raw,10,,,78437881.0,ns,296
access-broad-from-bytes,raw,10,,,79473984.0,ns,300
access-broad-from-bytes,raw,10,,,80933160.0,ns,304
access-broad-from-bytes,raw,10,,,81859586.0,ns,308
access-broad-from-bytes,raw,10,,,83124505.0,ns,312
access-broad-from-bytes,raw,10,,,83889470.0,ns,316
access-broad-from-bytes,raw,10,,,84744800.0,ns,320
access-broad-from-bytes,raw,10,,,86084578.0,ns,324
access-broad-from-bytes,raw,10,,,87099612.0,ns,328
access-broad-from-bytes,raw,10,,,88125409.0,ns,332
access-broad-from-bytes,raw,10,,,89204721.0,ns,336
access-broad-from-bytes,raw,10,,,90596312.0,ns,340
access-broad-from-bytes,raw,10,,,90957210.0,ns,344
access-broad-from-bytes,raw,10,,,92276983.0,ns,348
access-broad-from-bytes,raw,10,,,93263153.0,ns,352
access-broad-from-bytes,raw,10,,,93946381.0,ns,356
access-broad-from-bytes,raw,10,,,95732397.0,ns,360
access-broad-from-bytes,raw,10,,,98998952.0,ns,364
access-broad-from-bytes,raw,10,,,97710132.0,ns,368
access-broad-from-bytes,raw,10,,,99000462.0,ns,372
access-broad-from-bytes,raw,10,,,99348428.0,ns,376
access-broad-from-bytes,raw,10,,,100594855.0,ns,380
access-broad-from-bytes,raw,10,,,101771606.0,ns,384
access-broad-from-bytes,raw,10,,,102566297.0,ns,388
access-broad-from-bytes,raw,10,,,104777990.0,ns,392
access-broad-from-bytes,raw,10,,,106460392.0,ns,396
access-broad-from-bytes,raw,10,,,106626803.0,ns,400
