group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
access-broad-from-type,raw,1,,,1016305.0,ns,39
access-broad-from-type,raw,1,,,2023234.0,ns,78
access-broad-from-type,raw,1,,,2975511.0,ns,117
access-broad-from-type,raw,1,,,3986437.0,ns,156
access-broad-from-type,raw,1,,,5154512.0,ns,195
access-broad-from-type,raw,1,,,5990250.0,ns,234
access-broad-from-type,raw,1,,,7066301.0,ns,273
access-broad-from-type,raw,1,,,8067313.0,ns,312
access-broad-from-type,raw,1,,,9073308.0,ns,351
access-broad-from-type,raw,1,,,10035619.0,ns,390
access-broad-from-type,raw,1,,,10997807.0,ns,429
access-broad-from-type,raw,1,,,11922652.0,ns,468
access-broad-from-type,raw,1,,,13043399.0,ns,507
access-broad-from-type,raw,1,,,13962365.0,ns,546
access-broad-from-type,raw,1,,,15026548.0,ns,585
access-broad-from-type,raw,1,,,15958936.0,ns,624
access-broad-from-type,raw,1,,,17171623.0,ns,663
access-broad-from-type,raw,1,,,18004280.0,ns,702
access-broad-from-type,raw,1,,,18999440.0,ns,741
access-broad-from-type,raw,1,,,19999393.0,ns,780
access-broad-from-type,raw,1,,,20988570.0,ns,819
access-broad-from-type,raw,1,,,22082321.0,ns,858
access-broad-from-type,raw,1,,,22778860.0,ns,897
access-broad-from-type,raw,1,,,23908771.0,ns,936
access-broad-from-type,raw,1,,,24838326.0,ns,975
access-broad-from-type,raw,1,,,25969398.0,ns,1014
access-broad-from-type,raw,1,,,26938868.0,ns,1053
access-broad-from-type,raw,1,,,27845769.0,ns,1092
access-broad-from-type,raw,1,,,28964176.0,ns,1131
access-broad-from-type,raw,1,,,30342401.0,ns,1170
access-broad-from-type,raw,1,,,30857731.0,ns,1209
access-broad-from-type,raw,1,,,31840892.0,ns,1248
access-broad-from-type,raw,1,,,32718166.0,ns,1287
access-broad-from-type,raw,1,,,33513589.0,ns,1326
access-broad-from-type,raw,1,,,34814837.0,ns,1365
access-broad-from-type,raw,1,,,35875526.0,ns,1404
access-broad-from-type,raw,1,,,36688929.0,ns,1443
access-broad-from-type,raw,1,,,37672430.0,ns,1482
access-broad-from-type,raw,1,,,38638641.0,ns,1521
access-broad-from-type,raw,1,,,39638394.0,ns,1560
access-broad-from-type,raw,1,,,40851155.0,ns,1599
access-broad-from-type,raw,1,,,41592721.0,ns,1638
access-broad-from-type,raw,1,,,42467909.0,ns,1677
access-broad-from-type,raw,1,,,44138149.0,ns,1716
access-broad-from-type,raw,1,,,44732891.0,ns,1755
access-broad-from-type,raw,1,,,45445293.0,ns,1794
access-broad-from-type,raw,1,,,46432895.0,ns,1833
access-broad-from-type,raw,1,,,47432487.0,ns,1872
access-broad-from-type,raw,1,,,48505547.0,ns,1911
access-broad-from-type,raw,1,,,49615268.0,ns,1950
access-broad-from-type,raw,1,,,50285992.0,ns,1989
access-broad-from-type,raw,1,,,51623103.0,ns,2028
access-broad-from-type,raw,1,,,52647652.0,ns,2067
access-broad-from-type,raw,1,,,53551471.0,ns,2106
access-broad-from-type,raw,1,,,54643485.0,ns,2145
access-broad-from-type,raw,1,,,55605330.0,ns,2184
access-broad-from-type,raw,1,,,56536371.0,ns,2223
access-broad-from-type,raw,1,,,57360249.0,ns,2262
access-broad-from-type,raw,1,,,58199683.0,ns,2301
access-broad-from-type,raw,1,,,59191749.0,ns,2340
access-broad-from-type,raw,1,,,60514851.0,ns,2379
