group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
access-broad-from-type,raw,30,,,1492849.0,ns,2
access-broad-from-type,raw,30,,,3102140.0,ns,4
access-broad-from-type,raw,30,,,4656103.0,ns,6
access-broad-from-type,raw,30,,,6158271.0,ns,8
access-broad-from-type,raw,30,,,7599589.0,ns,10
access-broad-from-type,raw,30,,,9067499.0,ns,12
access-broad-from-type,raw,30,,,10547357.0,ns,14
access-broad-from-type,raw,30,,,12246700.0,ns,16
access-broad-from-type,raw,30,,,13899141.0,ns,18
access-broad-from-type,raw,30,,,15391680.0,ns,20
access-broad-from-type,raw,30,,,16819685.0,ns,22
access-broad-from-type,raw,30,,,18170575.0,ns,24
access-broad-from-type,raw,30,,,19719156.0,ns,26
access-broad-from-type,raw,30,,,21013657.0,ns,28
access-broad-from-type,raw,30,,,22475282.0,ns,30
access-broad-from-type,raw,30,,,23844781.0,ns,32
access-broad-from-type,raw,30,,,25239777.0,ns,34
access-broad-from-type,raw,30,,,26431651.0,ns,36
access-broad-from-type,raw,30,,,28252551.0,ns,38
access-broad-from-type,raw,30,,,29503771.0,ns,40
access-broad-from-type,raw,30,,,31110145.0,ns,42
access-broad-from-type,raw,30,,,32680847.0,ns,44
access-broad-from-type,raw,30,,,34558564.0,ns,46
access-broad-from-type,raw,30,,,35445437.0,ns,48
access-broad-from-type,raw,30,,,36873770.0,ns,50
access-broad-from-type,raw,30,,,38383221.0,ns,52
access-broad-from-type,raw,30,,,39996639.0,ns,54
access-broad-from-type,raw,30,,,41410440.0,ns,56
access-broad-from-type,raw,30,,,43395978.0,ns,58
access-broad-from-type,raw,30,,,44185075.0,ns,60
access-broad-from-type,raw,30,,,45510282.0,ns,62
access-broad-from-type,raw,30,,,47054582.0,ns,64
access-broad-from-type,raw,30,,,48893473.0,ns,66
access-broad-from-type,raw,30,,,50223902.0,ns,68
access-broad-from-type,raw,30,,,51500770.0,ns,70
access-broad-from-type,raw,30,,,53080522.0,ns,72
access-broad-from-type,raw,30,,,54517574.0,ns,74
access-broad-from-type,raw,30,,,56567605.0,ns,76
access-broad-from-type,raw,30,,,57507161.0,ns,78
access-broad-from-type,raw,30,,,58672503.0,ns,80
access-broad-from-type,raw,30,,,60481278.0,ns,82
access-broad-from-type,raw,30,,,62295857.0,ns,84
access-broad-from-type,raw,30,,,64225063.0,ns,86
access-broad-from-type,raw,30,,,65105837.0,ns,88
access-broad-from-type,raw,30,,,66319384.0,ns,90
access-broad-from-type,raw,30,,,67917107.0,ns,92
access-broad-from-type,raw,30,,,69253252.0,ns,94
access-broad-from-type,raw,30,,,70632514.0,ns,96
access-broad-from-type,raw,30,,,71842946.0,ns,98
access-broad-from-type,raw,30,,,73853688.0,ns,100
access-broad-from-type,raw,30,,,74909865.0,ns,102
access-broad-from-type,raw,30,,,76553054.0,ns,104
access-broad-from-type,raw,30,,,78844298.0,ns,106
access-broad-from-type,raw,30,,,79703466.0,ns,108
access-broad-from-type,raw,30,,,81058041.0,ns,110
access-broad-from-type,raw,30,,,82556759.0,ns,112
access-broad-from-type,raw,30,,,84757782.0,ns,114
access-broad-from-type,raw,30,,,86152986.0,ns,116
access-broad-from-type,raw,30,,,87645774.0,ns,118
access-broad-from-type,raw,30,,,88407334.0,ns,120
access-broad-from-type,raw,30,,,90712076.0,ns,122
access-broad-from-type,raw,30,,,91724764.0,ns,124
access-broad-from-type,raw,30,,,93285466.0,ns,126
access-broad-from-type,raw,30,,,94478106.0,ns,128
access-broad-from-type,raw,30,,,95456475.0,ns,130
access-broad-from-type,raw,30,,,97640234.0,ns,132
access-broad-from-type,raw,30,,,99357711.0,ns,134
access-broad-from-type,raw,30,,,101142386.0,ns,136
access-broad-from-type,raw,30,,,102622884.0,ns,138
access-broad-from-type,raw,30,,,103870457.0,ns,140
access-broad-from-type,raw,30,,,104772761.0,ns,142
access-broad-from-type,raw,30,,,106478688.0,ns,144
access-broad-from-type,raw,30,,,107897040.0,ns,146
access-broad-from-type,raw,30,,,109602207.0,ns,148
access-broad-from-type,raw,30,,,110606499.0,ns,150
access-broad-from-type,raw,30,,,111992531.0,ns,152
access-broad-from-type,raw,30,,,114159720.0,ns,154
access-broad-from-type,raw,30,,,115135562.0,ns,156
access-broad-from-type,raw,30,,,116507002.0,ns,158
access-broad-from-type,raw,30,,,118065850.0,ns,160
access-broad-from-type,raw,30,,,119290647.0,ns,162
access-broad-from-type,raw,30,,,120327170.0,ns,164
access-broad-from-type,raw,30,,,122509798.0,ns,166
access-broad-from-type,raw,30,,,123167820.0,ns,168
access-broad-from-type,raw,30,,,125645009.0,ns,170
access-broad-from-type,raw,30,,,126448778.0,ns,172
access-broad-from-type,raw,30,,,127611463.0,ns,174
access-broad-from-type,raw,30,,,129319241.0,ns,176
access-broad-from-type,raw,30,,,131539602.0,ns,178
access-broad-from-type,raw,30,,,135930900.0,ns,180
access-broad-from-type,raw,30,,,136539015.0,ns,182
access-broad-from-type,raw,30,,,135056597.0,ns,184
access-broad-from-type,raw,30,,,137247658.0,ns,186
access-broad-from-type,raw,30,,,138545026.0,ns,188
access-broad-from-type,raw,30,,,139295330.0,ns,190
access-broad-from-type,raw,30,,,141439972.0,ns,192
access-broad-from-type,raw,30,,,142318653.0,ns,194
access-broad-from-type,raw,30,,,143602008.0,ns,196
access-broad-from-type,raw,30,,,144976764.0,ns,198
access-broad-from-type,raw,30,,,146960869.0,ns,200
