group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
access-deep-from-bytes,raw,10,,,950914.0,ns,1751
access-deep-from-bytes,raw,10,,,1993761.0,ns,3502
access-deep-from-bytes,raw,10,,,2925464.0,ns,5253
access-deep-from-bytes,raw,10,,,3877664.0,ns,7004
access-deep-from-bytes,raw,10,,,5174540.0,ns,8755
access-deep-from-bytes,raw,10,,,6032757.0,ns,10506
access-deep-from-bytes,raw,10,,,7051090.0,ns,12257
access-deep-from-bytes,raw,10,,,7936194.0,ns,14008
access-deep-from-bytes,raw,10,,,8889131.0,ns,15759
access-deep-from-bytes,raw,10,,,9766608.0,ns,17510
access-deep-from-bytes,raw,10,,,10997199.0,ns,19261
access-deep-from-bytes,raw,10,,,11764564.0,ns,21012
access-deep-from-bytes,raw,10,,,12695767.0,ns,22763
access-deep-from-bytes,raw,10,,,13793432.0,ns,24514
access-deep-from-bytes,raw,10,,,14740252.0,ns,26265
access-deep-from-bytes,raw,10,,,15785188.0,ns,28016
access-deep-from-bytes,raw,10,,,16714192.0,ns,29767
access-deep-from-bytes,raw,10,,,17761737.0,ns,31518
access-deep-from-bytes,raw,10,,,18763023.0,ns,33269
access-deep-from-bytes,raw,10,,,19700843.0,ns,35020
access-deep-from-bytes,raw,10,,,20874143.0,ns,36771
access-deep-from-bytes,raw,10,,,21677155.0,ns,38522
access-deep-from-bytes,raw,10,,,22716932.0,ns,40273
access-deep-from-bytes,raw,10,,,23435219.0,ns,42024
access-deep-from-bytes,raw,10,,,24525059.0,ns,43775
access-deep-from-bytes,raw,10,,,25605574.0,ns,45526
access-deep-from-bytes,raw,10,,,26517247.0,ns,47277
access-deep-from-bytes,raw,10,,,27450283.0,ns,49028
access-deep-from-bytes,raw,10,,,28612194.0,ns,50779
access-deep-from-bytes,raw,10,,,29592233.0,ns,52530
access-deep-from-bytes,raw,10,,,30407968.0,ns,54281
access-deep-from-bytes,raw,10,,,31458901.0,ns,56032
access-deep-from-bytes,raw,10,,,32392774.0,ns,57783
access-deep-from-bytes,raw,10,,,33580203.0,ns,59534
access-deep-from-bytes,raw,10,,,34084798.0,ns,61285
access-deep-from-bytes,raw,10,,,35185339.0,ns,63036
access-deep-from-bytes,raw,10,,,37433360.0,ns,64787
access-deep-from-bytes,raw,10,,,37224978.0,ns,66538
access-deep-from-bytes,raw,10,,,38127843.0,ns,68289
access-deep-from-bytes,raw,10,,,39099217.0,ns,70040
access-deep-from-bytes,raw,10,,,40311525.0,ns,71791
access-deep-from-bytes,raw,10,,,41248333.0,ns,73542
access-deep-from-bytes,raw,10,,,43099229.0,ns,75293
access-deep-from-bytes,raw,10,,,43427116.0,ns,77044
access-deep-from-bytes,raw,10,,,44273558.0,ns,78795
access-deep-from-bytes,raw,10,,,45220459.0,ns,80546
access-deep-from-bytes,raw,10,,,46221941.0,ns,82297
access-deep-from-bytes,raw,10,,,47561041.0,ns,84048
access-deep-from-bytes,raw,10,,,48275966.0,ns,85799
access-deep-from-bytes,raw,10,,,49069702.0,ns,87550
access-deep-from-bytes,raw,10,,,50114309.0,ns,89301
access-deep-from-bytes,raw,10,,,51078348.0,ns,91052
access-deep-from-bytes,raw,10,,,52835351.0,ns,92803
access-deep-from-bytes,raw,10,,,55008000.0,ns,94554
access-deep-from-bytes,raw,10,,,55434872.0,ns,96305
access-deep-from-bytes,raw,10,,,56730779.0,ns,98056
access-deep-from-bytes,raw,10,,,57352944.0,ns,99807
access-deep-from-bytes,raw,10,,,57569024.0,ns,101558
access-deep-from-bytes,raw,10,,,57970305.0,ns,103309
access-deep-from-bytes,raw,10,,,58833745.0,ns,105060
access-deep-from-bytes,raw,10,,,60097382.0,ns,106811
access-deep-from-bytes,raw,10,,,61634256.0,ns,108562
access-deep-from-bytes,raw,10,,,61710162.0,ns,110313
access-deep-from-bytes,raw,10,,,62296990.0,ns,112064
access-deep-from-bytes,raw,10,,,63346205.0,ns,113815
