group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
access-broad-from-type,parsed,40,,,1026456.0,ns,818
access-broad-from-type,parsed,40,,,2016882.0,ns,1636
access-broad-from-type,parsed,40,,,3049346.0,ns,2454
access-broad-from-type,parsed,40,,,4100339.0,ns,3272
access-broad-from-type,parsed,40,,,4980173.0,ns,4090
access-broad-from-type,parsed,40,,,6001329.0,ns,4908
access-broad-from-type,parsed,40,,,7117342.0,ns,5726
access-broad-from-type,parsed,40,,,8038306.0,ns,6544
access-broad-from-type,parsed,40,,,9055599.0,ns,7362
access-broad-from-type,parsed,40,,,10006597.0,ns,8180
access-broad-from-type,parsed,40,,,11482511.0,ns,8998
access-broad-from-type,parsed,40,,,12081466.0,ns,9816
access-broad-from-type,parsed,40,,,12863149.0,ns,10634
access-broad-from-type,parsed,40,,,13780949.0,ns,11452
access-broad-from-type,parsed,40,,,14663941.0,ns,12270
access-broad-from-type,parsed,40,,,15941850.0,ns,13088
access-broad-from-type,parsed,40,,,16686809.0,ns,13906
access-broad-from-type,parsed,40,,,17806970.0,ns,14724
access-broad-from-type,parsed,40,,,19251260.0,ns,15542
access-broad-from-type,parsed,40,,,19884073.0,ns,16360
access-broad-from-type,parsed,40,,,20765830.0,ns,17178
access-broad-from-type,parsed,40,,,21726927.0,ns,17996
access-broad-from-type,parsed,40,,,23522569.0,ns,18814
access-broad-from-type,parsed,40,,,24788638.0,ns,19632
access-broad-from-type,parsed,40,,,24594004.0,ns,20450
access-broad-from-type,parsed,40,,,25505242.0,ns,21268
access-broad-from-type,parsed,40,,,27392240.0,ns,22086
access-broad-from-type,parsed,40,,,28061922.0,ns,22904
access-broad-from-type,parsed,40,,,29969991.0,ns,23722
access-broad-from-type,parsed,40,,,29871684.0,ns,24540
access-broad-from-type,parsed,40,,,30959058.0,ns,25358
access-broad-from-type,parsed,40,,,31498490.0,ns,26176
access-broad-from-type,parsed,40,,,33282006.0,ns,26994
access-broad-from-type,parsed,40,,,33942493.0,ns,27812
access-broad-from-type,parsed,40,,,34741934.0,ns,28630
access-broad-from-type,parsed,40,,,36680456.0,ns,29448
access-broad-from-type,parsed,40,,,37714700.0,ns,30266
access-broad-from-type,parsed,40,,,37855702.0,ns,31084
access-broad-from-type,parsed,40,,,38091047.0,ns,31902
access-broad-from-type,parsed,40,,,40310476.0,ns,32720
access-broad-from-type,parsed,40,,,40508113.0,ns,33538
access-broad-from-type,parsed,40,,,41483547.0,ns,34356
access-broad-from-type,parsed,40,,,44680896.0,ns,35174
access-broad-from-type,parsed,40,,,44916943.0,ns,35992
access-broad-from-type,parsed,40,,,44658562.0,ns,36810
access-broad-from-type,parsed,40,,,45164437.0,ns,37628
access-broad-from-type,parsed,40,,,47409853.0,ns,38446
access-broad-from-type,parsed,40,,,48229273.0,ns,39264
access-broad-from-type,parsed,40,,,49952276.0,ns,40082
access-broad-from-type,parsed,40,,,50810791.0,ns,40900
access-broad-from-type,parsed,40,,,53190528.0,ns,41718
access-broad-from-type,parsed,40,,,51241525.0,ns,42536
access-broad-from-type,parsed,40,,,52627777.0,ns,43354
access-broad-from-type,parsed,40,,,53032379.0,ns,44172
access-broad-from-type,parsed,40,,,55288599.0,ns,44990
access-broad-from-type,parsed,40,,,55548293.0,ns,45808
access-broad-from-type,parsed,40,,,55943119.0,ns,46626
access-broad-from-type,parsed,40,,,57984651.0,ns,47444
access-broad-from-type,parsed,40,,,59078170.0,ns,48262
access-broad-from-type,parsed,40,,,58679433.0,ns,49080
access-broad-from-type,parsed,40,,,60154442.0,ns,49898
access-broad-from-type,parsed,40,,,61087109.0,ns,50716
access-broad-from-type,parsed,40,,,62713984.0,ns,51534
access-broad-from-type,parsed,40,,,63154060.0,ns,52352
access-broad-from-type,parsed,40,,,64699112.0,ns,53170
access-broad-from-type,parsed,40,,,65112984.0,ns,53988
access-broad-from-type,parsed,40,,,66726414.0,ns,54806
access-broad-from-type,parsed,40,,,68233123.0,ns,55624
access-broad-from-type,parsed,40,,,69165151.0,ns,56442
access-broad-from-type,parsed,40,,,70540498.0,ns,57260
access-broad-from-type,parsed,40,,,72233223.0,ns,58078
access-broad-from-type,parsed,40,,,71815092.0,ns,58896
access-broad-from-type,parsed,40,,,72762574.0,ns,59714
access-broad-from-type,parsed,40,,,80496820.0,ns,60532
access-broad-from-type,parsed,40,,,75108156.0,ns,61350
access-broad-from-type,parsed,40,,,75676210.0,ns,62168
access-broad-from-type,parsed,40,,,76624279.0,ns,62986
access-broad-from-type,parsed,40,,,76302840.0,ns,63804
access-broad-from-type,parsed,40,,,78486476.0,ns,64622
access-broad-from-type,parsed,40,,,79747597.0,ns,65440
access-broad-from-type,parsed,40,,,80826872.0,ns,66258
access-broad-from-type,parsed,40,,,82299223.0,ns,67076
access-broad-from-type,parsed,40,,,83716862.0,ns,67894
access-broad-from-type,parsed,40,,,83124932.0,ns,68712
access-broad-from-type,parsed,40,,,83600239.0,ns,69530
access-broad-from-type,parsed,40,,,85565646.0,ns,70348
access-broad-from-type,parsed,40,,,84831100.0,ns,71166
access-broad-from-type,parsed,40,,,86951459.0,ns,71984
access-broad-from-type,parsed,40,,,87771192.0,ns,72802
access-broad-from-type,parsed,40,,,88225195.0,ns,73620
access-broad-from-type,parsed,40,,,92048841.0,ns,74438
access-broad-from-type,parsed,40,,,91009119.0,ns,75256
access-broad-from-type,parsed,40,,,93178160.0,ns,76074
