group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
access-broad-from-bytes,parsed,1,,,1435193.0,ns,3
access-broad-from-bytes,parsed,1,,,2825899.0,ns,6
access-broad-from-bytes,parsed,1,,,4167261.0,ns,9
access-broad-from-bytes,parsed,1,,,5742996.0,ns,12
access-broad-from-bytes,parsed,1,,,7203397.0,ns,15
access-broad-from-bytes,parsed,1,,,8506812.0,ns,18
access-broad-from-bytes,parsed,1,,,9881250.0,ns,21
access-broad-from-bytes,parsed,1,,,11387855.0,ns,24
access-broad-from-bytes,parsed,1,,,12744498.0,ns,27
access-broad-from-bytes,parsed,1,,,14043407.0,ns,30
access-broad-from-bytes,parsed,1,,,15543702.0,ns,33
access-broad-from-bytes,parsed,1,,,16953852.0,ns,36
access-broad-from-bytes,parsed,1,,,18227440.0,ns,39
access-broad-from-bytes,parsed,1,,,19624527.0,ns,42
access-broad-from-bytes,parsed,1,,,21084542.0,ns,45
access-broad-from-bytes,parsed,1,,,22478576.0,ns,48
access-broad-from-bytes,parsed,1,,,23984665.0,ns,51
access-broad-from-bytes,parsed,1,,,25200204.0,ns,54
access-broad-from-bytes,parsed,1,,,26595960.0,ns,57
access-broad-from-bytes,parsed,1,,,28231423.0,ns,60
access-broad-from-bytes,parsed,1,,,29435132.0,ns,63
access-broad-from-bytes,parsed,1,,,30924618.0,ns,66
access-broad-from-bytes,parsed,1,,,32223477.0,ns,69
access-broad-from-bytes,parsed,1,,,33848064.0,ns,72
access-broad-from-bytes,parsed,1,,,35188187.0,ns,75
access-broad-from-bytes,parsed,1,,,36685659.0,ns,78
access-broad-from-bytes,parsed,1,,,37995865.0,ns,81
access-broad-from-bytes,parsed,1,,,39264577.0,ns,84
access-broad-from-bytes,parsed,1,,,41252316.0,ns,87
access-broad-from-bytes,parsed,1,,,42497101.0,ns,90
access-broad-from-bytes,parsed,1,,,43598983.0,ns,93
access-broad-from-bytes,parsed,1,,,45206251.0,ns,96
access-broad-from-bytes,parsed,1,,,46429113.0,ns,99
access-broad-from-bytes,parsed,1,,,47710777.0,ns,102
access-broad-from-bytes,parsed,1,,,49264043.0,ns,105
access-broad-from-bytes,parsed,1,,,50603914.0,ns,108
access-broad-from-bytes,parsed,1,,,52131907.0,ns,111
access-broad-from-bytes,parsed,1,,,53509928.0,ns,114
access-broad-from-bytes,parsed,1,,,54805418.0,ns,117
access-broad-from-bytes,parsed,1,,,56972575.0,ns,120
access-broad-from-bytes,parsed,1,,,57863980.0,ns,123
access-broad-from-bytes,parsed,1,,,59227764.0,ns,126
access-broad-from-bytes,parsed,1,,,60497374.0,ns,129
access-broad-from-bytes,parsed,1,,,61889485.0,ns,132
access-broad-from-bytes,parsed,1,,,63187287.0,ns,135
access-broad-from-bytes,parsed,1,,,64763348.0,ns,138
access-broad-from-bytes,parsed,1,,,66152422.0,ns,141
access-broad-from-bytes,parsed,1,,,68299235.0,ns,144
access-broad-from-bytes,parsed,1,,,69184426.0,ns,147
access-broad-from-bytes,parsed,1,,,70350587.0,ns,150
access-broad-from-bytes,parsed,1,,,71804449.0,ns,153
access-broad-from-bytes,parsed,1,,,73586815.0,ns,156
access-broad-from-bytes,parsed,1,,,74712531.0,ns,159
access-broad-from-bytes,parsed,1,,,76129369.0,ns,162
access-broad-from-bytes,parsed,1,,,77668259.0,ns,165
access-broad-from-bytes,parsed,1,,,79067262.0,ns,168
access-broad-from-bytes,parsed,1,,,80550486.0,ns,171
access-broad-from-bytes,parsed,1,,,81759127.0,ns,174
access-broad-from-bytes,parsed,1,,,83153178.0,ns,177
access-broad-from-bytes,parsed,1,,,84512814.0,ns,180
access-broad-from-bytes,parsed,1,,,86596103.0,ns,183
access-broad-from-bytes,parsed,1,,,87617523.0,ns,186
access-broad-from-bytes,parsed,1,,,88912004.0,ns,189
access-broad-from-bytes,parsed,1,,,90106869.0,ns,192
access-broad-from-bytes,parsed,1,,,91756009.0,ns,195
access-broad-from-bytes,parsed,1,,,93054119.0,ns,198
access-broad-from-bytes,parsed,1,,,94487375.0,ns,201
access-broad-from-bytes,parsed,1,,,96366995.0,ns,204
access-broad-from-bytes,parsed,1,,,97013023.0,ns,207
access-broad-from-bytes,parsed,1,,,98703665.0,ns,210
access-broad-from-bytes,parsed,1,,,100201454.0,ns,213
access-broad-from-bytes,parsed,1,,,101806276.0,ns,216
access-broad-from-bytes,parsed,1,,,139144809.0,ns,219
access-broad-from-bytes,parsed,1,,,104564719.0,ns,222
access-broad-from-bytes,parsed,1,,,106342556.0,ns,225
access-broad-from-bytes,parsed,1,,,107235027.0,ns,228
access-broad-from-bytes,parsed,1,,,111848074.0,ns,231
access-broad-from-bytes,parsed,1,,,110153093.0,ns,234
access-broad-from-bytes,parsed,1,,,111135814.0,ns,237
access-broad-from-bytes,parsed,1,,,113010962.0,ns,240
access-broad-from-bytes,parsed,1,,,114339070.0,ns,243
access-broad-from-bytes,parsed,1,,,115691240.0,ns,246
access-broad-from-bytes,parsed,1,,,116696589.0,ns,249
access-broad-from-bytes,parsed,1,,,117850756.0,ns,252
access-broad-from-bytes,parsed,1,,,119500234.0,ns,255
access-broad-from-bytes,parsed,1,,,120993040.0,ns,258
access-broad-from-bytes,parsed,1,,,122285611.0,ns,261
access-broad-from-bytes,parsed,1,,,123541415.0,ns,264
access-broad-from-bytes,parsed,1,,,125385549.0,ns,267
access-broad-from-bytes,parsed,1,,,126682198.0,ns,270
access-broad-from-bytes,parsed,1,,,127829013.0,ns,273
access-broad-from-bytes,parsed,1,,,129263433.0,ns,276
access-broad-from-bytes,parsed,1,,,130806379.0,ns,279
access-broad-from-bytes,parsed,1,,,132027424.0,ns,282
access-broad-from-bytes,parsed,1,,,133498309.0,ns,285
access-broad-from-bytes,parsed,1,,,135122146.0,ns,288
access-broad-from-bytes,parsed,1,,,137758066.0,ns,291
access-broad-from-bytes,parsed,1,,,138171433.0,ns,294
access-broad-from-bytes,parsed,1,,,139424922.0,ns,297
access-broad-from-bytes,parsed,1,,,141593400.0,ns,300
