group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
access-broad-from-type,parsed,20,,,967965.0,ns,1643
access-broad-from-type,parsed,20,,,1996173.0,ns,3286
access-broad-from-type,parsed,20,,,3018093.0,ns,4929
access-broad-from-type,parsed,20,,,3945432.0,ns,6572
access-broad-from-type,parsed,20,,,4860649.0,ns,8215
access-broad-from-type,parsed,20,,,6192706.0,ns,9858
access-broad-from-type,parsed,20,,,6829429.0,ns,11501
access-broad-from-type,parsed,20,,,7723928.0,ns,13144
access-broad-from-type,parsed,20,,,8682797.0,ns,14787
access-broad-from-type,parsed,20,,,9841948.0,ns,16430
access-broad-from-type,parsed,20,,,10749159.0,ns,18073
access-broad-from-type,parsed,20,,,11541767.0,ns,19716
access-broad-from-type,parsed,20,,,12642422.0,ns,21359
access-broad-from-type,parsed,20,,,13624393.0,ns,23002
access-broad-from-type,parsed,20,,,14420753.0,ns,24645
access-broad-from-type,parsed,20,,,15563850.0,ns,26288
access-broad-from-type,parsed,20,,,16440179.0,ns,27931
access-broad-from-type,parsed,20,,,17568230.0,ns,29574
access-broad-from-type,parsed,20,,,18017471.0,ns,31217
access-broad-from-type,parsed,20,,,19330213.0,ns,32860
access-broad-from-type,parsed,20,,,20159980.0,ns,34503
access-broad-from-type,parsed,20,,,21846632.0,ns,36146
access-broad-from-type,parsed,20,,,21938377.0,ns,37789
access-broad-from-type,parsed,20,,,23760264.0,ns,39432
access-broad-from-type,parsed,20,,,24267866.0,ns,41075
access-broad-from-type,parsed,20,,,25391274.0,ns,42718
access-broad-from-type,parsed,20,,,25887210.0,ns,44361
access-broad-from-type,parsed,20,,,27132597.0,ns,46004
access-broad-from-type,parsed,20,,,28014337.0,ns,47647
access-broad-from-type,parsed,20,,,29971213.0,ns,49290
access-broad-from-type,parsed,20,,,29953379.0,ns,50933
access-broad-from-type,parsed,20,,,31564489.0,ns,52576
access-broad-from-type,parsed,20,,,33141976.0,ns,54219
access-broad-from-type,parsed,20,,,32506223.0,ns,55862
access-broad-from-type,parsed,20,,,33651674.0,ns,57505
access-broad-from-type,parsed,20,,,34844410.0,ns,59148
access-broad-from-type,parsed,20,,,36009389.0,ns,60791
access-broad-from-type,parsed,20,,,36791094.0,ns,62434
access-broad-from-type,parsed,20,,,38039197.0,ns,64077
access-broad-from-type,parsed,20,,,38583518.0,ns,65720
access-broad-from-type,parsed,20,,,40653360.0,ns,67363
access-broad-from-type,parsed,20,,,44310492.0,ns,69006
access-broad-from-type,parsed,20,,,41111611.0,ns,70649
access-broad-from-type,parsed,20,,,42442051.0,ns,72292
access-broad-from-type,parsed,20,,,43466955.0,ns,73935
access-broad-from-type,parsed,20,,,44661259.0,ns,75578
access-broad-from-type,parsed,20,,,47307645.0,ns,77221
access-broad-from-type,parsed,20,,,48517170.0,ns,78864
access-broad-from-type,parsed,20,,,47204065.0,ns,80507
access-broad-from-type,parsed,20,,,50603219.0,ns,82150
access-broad-from-type,parsed,20,,,49086587.0,ns,83793
access-broad-from-type,parsed,20,,,52381977.0,ns,85436
access-broad-from-type,parsed,20,,,51193645.0,ns,87079
access-broad-from-type,parsed,20,,,52346360.0,ns,88722
access-broad-from-type,parsed,20,,,55254804.0,ns,90365
access-broad-from-type,parsed,20,,,54142415.0,ns,92008
access-broad-from-type,parsed,20,,,56647400.0,ns,93651
access-broad-from-type,parsed,20,,,56300710.0,ns,95294
access-broad-from-type,parsed,20,,,56926511.0,ns,96937
access-broad-from-type,parsed,20,,,60784994.0,ns,98580
access-broad-from-type,parsed,20,,,62169816.0,ns,100223
access-broad-from-type,parsed,20,,,60050020.0,ns,101866
access-broad-from-type,parsed,20,,,62822031.0,ns,103509
access-broad-from-type,parsed,20,,,62136415.0,ns,105152
access-broad-from-type,parsed,20,,,62241873.0,ns,106795
access-broad-from-type,parsed,20,,,63509535.0,ns,108438
access-broad-from-type,parsed,20,,,64769930.0,ns,110081
access-broad-from-type,parsed,20,,,65676999.0,ns,111724
access-broad-from-type,parsed,20,,,66495680.0,ns,113367
access-broad-from-type,parsed,20,,,67911901.0,ns,115010
access-broad-from-type,parsed,20,,,68543505.0,ns,116653
access-broad-from-type,parsed,20,,,69559596.0,ns,118296
access-broad-from-type,parsed,20,,,69771266.0,ns,119939
access-broad-from-type,parsed,20,,,71956862.0,ns,121582
access-broad-from-type,parsed,20,,,72046287.0,ns,123225
access-broad-from-type,parsed,20,,,74415638.0,ns,124868
access-broad-from-type,parsed,20,,,76326946.0,ns,126511
access-broad-from-type,parsed,20,,,75332400.0,ns,128154
access-broad-from-type,parsed,20,,,75725341.0,ns,129797
access-broad-from-type,parsed,20,,,77343981.0,ns,131440
access-broad-from-type,parsed,20,,,78080627.0,ns,133083
access-broad-from-type,parsed,20,,,80343457.0,ns,134726
access-broad-from-type,parsed,20,,,80359371.0,ns,136369
access-broad-from-type,parsed,20,,,82894906.0,ns,138012
access-broad-from-type,parsed,20,,,81948240.0,ns,139655
access-broad-from-type,parsed,20,,,83047147.0,ns,141298
access-broad-from-type,parsed,20,,,83933831.0,ns,142941
access-broad-from-type,parsed,20,,,85985155.0,ns,144584
access-broad-from-type,parsed,20,,,86472407.0,ns,146227
access-broad-from-type,parsed,20,,,87435279.0,ns,147870
access-broad-from-type,parsed,20,,,91994609.0,ns,149513
access-broad-from-type,parsed,20,,,88970513.0,ns,151156
access-broad-from-type,parsed,20,,,89200061.0,ns,152799
access-broad-from-type,parsed,20,,,90697138.0,ns,154442
access-broad-from-type,parsed,20,,,92666608.0,ns,156085
access-broad-from-type,parsed,20,,,97276750.0,ns,157728
access-broad-from-type,parsed,20,,,93722589.0,ns,159371
access-broad-from-type,parsed,20,,,94638710.0,ns,161014
access-broad-from-type,parsed,20,,,96899522.0,ns,162657
access-broad-from-type,parsed,20,,,96886059.0,ns,164300
